text,reply_to_message_id,mentioned
благодарю,1435789,False
,,False
благодарю 🙏🏽,1435788,False
,1435786,False
@ell_mot учился у него ездить на байке. Брал 3 урока. Объясняет подробно. Зовут Эльдар,1435786,False
Можно подробнее? Что за id карта для китаса?,1435784,False
"ребят, привет 
посоветуйте, пожалуйста, человека для обучения вождению байка 

район Убуд

благодарю 🙏🏽",,False
"Привет всем, 
Ищем виллу в Убуд с бассейном для пары без детей и животных. Сроком до конца марта. 
Будем рады любой помощи и рекомендациям  ! 
Спасибо 🙏🏼",,False
"Всем привет, кто может подсказать где можно сделать для китаса id карту",,False
Пожалуйста 🙏,1435781,False
Благодарю ❤ Благодарю,1435780,False
"Моя знакомая ехала и мы с ней за компанию поехали, даже толком не знали ничего 
Второй раз уже сами 

И моя подруга ездила, тоже просто, без оплаты гида и получилось встретиться с ним",1435776,False
"А вы сами ездили или с кто то вас сопровождал ?
Да я посмотрела , на байке 1,5 часа от нас",1435773,False
"Благодарю,  Юля . Очень ценно .",1435771,False
"Даже не знаю какое лучше время 
Потому что если самим ехать его можно не застать 
Мы вроде в будни ездили, один раз утром рано, один раз днём 

Туда просто путь не близкий",1435768,False
"Понял, спасибо за ответ 🙏",1435769,False
"Когда вы к нему садитесь у него в руках веревочка 
С одной стороны вы держите ее, с другой стороны он, он читает мантру 
Если вы не скептик, вы уже поймёте что, чтото происходит 

Если вам надо по здоровью посмотреть, то он прикладывает руки туда где проблема и даёт ответ 

Я спрашивала про беременность, он прикладывал руки к области сердца и живота 

Второй раз я была после смерти мамы 
Он подсказал как мне отпустить ее
Что сделать, какие мантры почитать….",1435768,False
"Я BCA пользуюсь, норм банк
Касательно приложения - надо чутка привыкнуть просто, там нет англ языка, а в остальном норм",1435736,False
"Ооо интересно . А он только говорит или ещё как то воздействует?

И в какое время и дни  к нему лучше ехать  ?",1435765,False
Какой район?,1435756,False
На английском,1435764,False
"Лично я, когда первый раз ездила, свои вопросы даже не задала толком, потому что он мне и сам сказал все, что мне было нужно",1435763,False
А на каком языке с ним общаться ?,1435763,False
"https://maps.app.goo.gl/XCKfxtKw3R5nRp8K8?g_st=ic

Для всех по разному 
Кто-то говорит, что это очень мощно духовно 
Кто-то говорит развлечение для туристов….
Думаю лучше один раз самому для себя понять, мы лично отзывы не читали 

Это самый древний храм на Бали, там энергетика мощная очень 
Медитация перед общением с ним сильная 
А потом общение уже 

Готовите свои вопросы 
Приезжаете 
Если попали к нему то, сначала медитация будет (за не ее донейшн оставит нужно, мы 50К давали с человека) 
После этого он с каждым общается лично 
Вы садитесь, он медитирует и далее сначала сам вам рассказывает о вас, какая у вас энергетика, тревоги, переживания 
После этого вы можете задать свои вопросы   
Когда все, оставляете донейшн",1435724,False
Боди фактори и обсидиан,1435752,False
Благодарю ❤,1435753,False
Нашла в дзен статью .,1435751,False
"Понял, спасибо попробую",1435737,False
"Всем привет. Посоветовали недавно одну лаундри, чтобы без порчи постирать белые вещи. Вещи реально не испортили и хорошо постирали. Могу тоже поделиться, кому надо",,False
Транзитом на 1 сутки?,1435754,False
"Да, нужна",1435748,False
https://maps.app.goo.gl/XCKfxtKw3R5nRp8K8?g_st=ic,1435745,False
"Доброе утро подскажите тренажерный зал в чангу
( прилетел вчера )",,False
Храм Пура Бесаких🤔читала про него….у вас есть реальные отзывы о нем?,1435745,False
"Так сегодня пятница,",,False
"У ребенка 6 лет спина красная. Думала потничка от влажности и жары, но чешется и не проходит. Подскажите была такая реакция на местное солнце? Чем лучше помазать/или не трогать? Фото не могу прикрепить здесь",,False
"Подскажите пожалуйста, кто нибудь делал недавно транзит через Сингапур? 

Нужна ли виза? Потому что не могу онлайн зарегистрироваться на рейс Jetstar без визы, в поддержке пишут, что могут не пустить на рейс без визы!",,False
"Юлия , добрый день 
А туда это куда ? 
Я тоже хочу к нему . 
Можете скинуть локацию 
Благодарю",1435190,False
Откройте л/с,1435738,False
"Ребята, подскажите магаз недорогой одежды для серфа, нужны шорты

Можно и не ориг))",,False
"Дарина , добрый день 
Я видела ваш  вопрос про Манку Джати 
Вы нашли , как к нему попасть ? 
Я тоже хочу к нему 
Может вместе ?",1435172,False
в Убуде три магазина знаю,1435663,False
"Доброго утра всем, закончиваеттся виза VOA завтра, могу как то продлить её в Джакарте? Pls!",,False
"Привет. Ищу фотографа для личной съемки. Бюджет 170-200$, пишите в личку с портфолио, если есть. Спасибо🤗🙏🏻",,False
"Про Украину и Россию это старые байки, зайдите в другое отделение. Год назад тоже такое парили в некоторых местах, а другие открывали. Какая-то отсебячина.",,False
"Всем привет, имею китас и хочу открыть банковскую карту который можно было бы оплатить разные сервисы типа booking,  Airbnb и прочее. Карта Permata банка в этом плане ограничена ей не получается оплатить порой даже заказ в онлайн магазинах например H&M. 
Так вот, хотел открыть я карту банка Mandiri, пришел сейчас в отделение банка и мне сообщили что с ноября месяца гражданам Украины и России карту больше не выдают. Объяснения были короткие, в вашей стране проблемы, поэтому мы вынуждены отказать вам. Какие либо документы показать не могут, как мне объяснили это внегласное правило для сотрудников, даже на сайте mandiri я не смогу увидеть эту информацию. 
В общем вопрос следующий, кто либо сталкивался с подобным ограничением? Может есть все таки какое то способ открыть эту карту, может не в Убуде а в Денпасаре например, или через помощников. 
Если вариантов окрыть Mandiri нет, кто какой банк  посоветует? Думаю о BCA или может BRI, какой будет удобнее с точки зрения количества банкоматов, комиссии за переводы, ограничений на снятие в сутки и т.д.
Знаю о BCA только то что там неудобное и сложное онлайн приложение",,False
🙏😊,,False
"Ок, поняла, благодарю",1435732,False
"Да, билет для человека на спидбот))",1435723,False
"Подскажите, где купить надувной круг в Нуса Дуа?",,False
Напишите в личку объясню,1435688,False
"На Бали не спрашивали.Я вылетала со Стамбула вот там у меня спросили есть ли обратный билет, но у меня была просто бронь и то уже просроченная. Прокатило)",1435681,False
Откройте л/с,1435719,False
Привет есть фотошоперы? нужно документ отфотошопить ?,,False
"Добрый день. А можете локацию скинуть? И подскажите, чем он так прекрасен, что к нему все едут?",1435193,False
С человека или за лодку?,1435722,False
200-300k в одну сторону,1435699,False
"Классный гид, говорит по русски!",1435720,False
,1435719,False
Кто нибудь организует экскурсии?,,False
"Я знаю супер великолепного остеопата!) @Dr_Yury_Andreev

Я его называю маг-чародей))",1435715,False
"Ksenia, ищете где снять жилье? Переходите в наш чат по аренды недвижимости на Бали. Там найдете много разных вариантов.",1435712,False
"Ищу жилье в Убуде с двумя спальными и бассейном 

Бюджет от 13 до 22 млн
С заездом сегодня",,False
"Подскажите пожалуйста, где можно заказать шарики на день рождения ребёнку?
На завтра",,False
Есть барбер в убуде и на выезд),1435243,False
"Frosto, Ldar лучшие, найдите в инсте",1435663,False
"Всем здравствуйте! 
Подскажите для гр рф как сейчас там по легализации",,False
К сожалению без шансов,1435511,False
https://instagram.com/house_of_dumplings.bali?igshid=YzAwZjE1ZTI0Zg==,1435663,False
В уше есть вроде,1435663,False
Привет! Кто-нибудь летит 13 декабря вечером в Куала-Лумпур? Ищу компанию,,False
На лодки скоростные,1435699,False
"Ребят, всем привет, билеты до Гили сколько стоят?",,False
"Marat_freedom, 🌴Бали чатик - @balichatik
🏖Чангу чатик - @cangguchat
📆Мероприятия - @eventsbali
🎉Тусовки - @bali_party
🏡Жильё - @balirental
🚘Авто - @baliauto
🛵Байки - @balibike
✈️Визы - @bali_visa
👨🏻‍💼Работа - @jobsbali
💰Бизнес клуб - @balibc
💵Инвестиции - @investbali
🚀Стартапы - @balistartups
🏗Строительство - @buildbali
👨🏻‍💻SEO-туса - @seobali
🕉Саморазвитие - @balisp
🧘🏼‍♀️Йога - @baliyoga
👩🏼‍⚕️Здоровье - @balihealth
💄Красота - @balibeauty
👗Дизайнеры - @designclothing
💆🏻‍♂️Массаж - @balimassag
💞Знакомства - @balidating
🤵🏻Мужской - @balimc
💃🏼Женский - @baliwomens
🧸Детский клуб - @balichildren
🥭Доставка фруктов - @balifruits
🍱Доставка еды - @balifood
🎥Фото и видео - @pvbali
🎲Игры - @baligames
🏄🏻‍♂️Серфинг - @balisurfer
🗺Туры - @toursbali
🛒Куплю/Продам - @balisale
💶Обмен денег - @balimoney
📦Посылки - @balipackage
⚙️Ремонт техники - @baliservice
🚕Попутчики - @baliontheway

↪️Делитесь ссылками с друзьями и знакомыми, проживающими на Бали, давайте развивать комьюнити вместе!😊

🌍 @ChatikWorld 💬",1435697,False
ботя чаты,,False
Спасибо,,False
в чатах обмена,1435692,False
Доброе утро подскажите пожалуйста где можно купить натуральный молоко не ультрапастеризованное,,False
"Подскажите пожалуйста сколько стоит вход на водопад и правда ли, что до него идти 40 мин?😅",1435636,False
"Всем привет, ищу с кем поменяться рублями на доллары в наличке, вдруг кто возвращается в Россию",,False
Ищу девушку для совместного путешествия. Я всё оплачиваю,,False
"Ребят, привет! Отломала штучку на каблуке😅Где есть ремонт обуви?  Желательно Чангу или рядом",,False
Напишите  мне в личку.,1435688,False
А есть какие-то нюансы  по обратным билетам для предъявления на котроле?,1435683,False
"Хотела написать вам в личку, но закрыто. Есть обходной вариант. Напишите мне",1435684,False
"Niko’l, 🌴Бали чатик - @balichatik
🏖Чангу чатик - @cangguchat
📆Мероприятия - @eventsbali
🎉Тусовки - @bali_party
🏡Жильё - @balirental
🚘Авто - @baliauto
🛵Байки - @balibike
✈️Визы - @bali_visa
👨🏻‍💼Работа - @jobsbali
💰Бизнес клуб - @balibc
💵Инвестиции - @investbali
🚀Стартапы - @balistartups
🏗Строительство - @buildbali
👨🏻‍💻SEO-туса - @seobali
🕉Саморазвитие - @balisp
🧘🏼‍♀️Йога - @baliyoga
👩🏼‍⚕️Здоровье - @balihealth
💄Красота - @balibeauty
👗Дизайнеры - @designclothing
💆🏻‍♂️Массаж - @balimassag
💞Знакомства - @balidating
🤵🏻Мужской - @balimc
💃🏼Женский - @baliwomens
🧸Детский клуб - @balichildren
🥭Доставка фруктов - @balifruits
🍱Доставка еды - @balifood
🎥Фото и видео - @pvbali
🎲Игры - @baligames
🏄🏻‍♂️Серфинг - @balisurfer
🗺Туры - @toursbali
🛒Куплю/Продам - @balisale
💶Обмен денег - @balimoney
📦Посылки - @balipackage
⚙️Ремонт техники - @baliservice
🚕Попутчики - @baliontheway

↪️Делитесь ссылками с друзьями и знакомыми, проживающими на Бали, давайте развивать комьюнити вместе!😊

🌍 @ChatikWorld 💬",1435685,False
Ботя чаты,,False
Спасибо,,False
В 99 процентах случаев. Нет,1435681,False
Если виза на 30 дней,,False
Напишите пожалуйста пускают ли на Бали без обратного билета?,,False
"Доброе утро! 
Где вкусно и красиво (не обязательно) позавтракать в семеньяке ?",,False
Доставка Mama food. Очень большой ассортимент . Находятся в Убуде,1435663,False
"Привет , обращайся",1435664,False
тут так не работают. легализоваться дорого иностранца нанимать не выгодно,1435619,False
"Посоветуйте пожалуйста, где таких взять.",1435660,False
Благодарю ),1435570,False
Привет всем нужен крутой фотошопер нужно нафотошопить документ один. Расплачусь рублями на Тинькофф,,False
"Друзья, можно ли заказать на Бали вкусные Вареники, полуфабрикаты?)
Подскажите места, заранее благодарю 🙏",,False
Вы не там лодку беретё. Мы плавали в три-четыре лодки и сотни дельфинов вокруг.,1435635,False
"Всем привет
Приехали на Бали на недельку, хотели заселиться туда, где самые красивые закаты
Ну и недалеко от цивилизации, чтобы были хорошие рестораны, бары

В Куте и Убуде были, думали двинуться в восточную часть острова.
Подскажите, там возможно найти то, что я описала?
Если нет, то можете помочь, обвести область на карте, где искать отели?😅",,False
Не знаю,1435653,False
"Ночью, пробок не должно быть, или все равно мало?",1435652,False
Мало,1435644,False
Возможно вообще не возьмут ),1435643,False
Смотря какой аэропорт. И время пересадки. Могут быть пробки. Напиши в личку,1435644,False
"Всем привет. Кто-то делал пересадку в Дубае со сменой аеропорта? Именно аеропорта, а не терминала. 4 часа между рейсами достаточно для такого?

Пересадка ночью с 01:00 до 05:00",,False
"Если брать байк без международных прав, сразу за ж^пу возьмут?",,False
"Вкусные ? 
А то мне что-то не везет последнее время , какие то не вкусные (",1435570,False
"За год на Бали очень много мест объездили 
Вот ищу что-то новое , чтоб крутые эмоции и впечатления",,False
Были на этом водопаде 2 раза уже 😅,1435636,False
"Лучше посмотрите Секумпул - вот это действительно стоящее, лучшие водопады, что я видел в жизни

Рядом с Ловиной",,False
"Если вы хотите увидеть как сотни индонезов все вместе пытаются не убить дельфинов - можете попробовать, нам не зашло.

Дельфинов было очень жалко",1435634,False
"Всем привет 
Кто-то ездил на ловину к дельфинам 
Расскажите как вам? 

Находится очень далеко, поэтому интересно стоит ли оно того 😅",,False
"Всем привет. Подскажите пожалуйста.... Могу ли я работать  легально на Бали с евро паспортом? Живу на Кипре много лет, работал официантом и барменом. Говорю на 3 языках. Мечтаю попасть на Бали,  но не отдыхать по жить и работать. Спасибо.",,False
"Всем привет! Кто-нибудь может быть ищет себе на виллу человека с 20 декабря по 1 февраля 

Проживать будет мужчина предприниматель 30 лет. 
Рассматривает район Чангу, Убуд, Семеньяк. Проживание с отдельной комнатой.",,False
Кокосы-на пальме растут-пить- 50 тыс за 5 шт,1435580,False
Дед мороз)),,False
"Это прям настоящий обычный кокос, или за словом кокос что-то завуалировано?",1435570,False
Привет! +62 817 347389 доставка кокосов,1435430,False
Tiger местный. Есть белый и красный ( согревающий ). В любом магазинчике на кассе есть.,1435057,False
Megabank рекомендую. Нужен контакт кто помогает открыть карту?,1435560,False
Кто -нибудь планирует в конце января на Филы с Бали слетать ? Составлю компанию . В идеале боракай и кайту поучиться,,False
С этим сейчас тяжело....,1435512,False
С iCloud отвязали  уже,,False
Помогите пожалуйста,,False
"Ребята, есть какой то способ найти iPhone ? У меня сорвали на дороге",,False
Пермата сейчас только с китасом. Есть мегабанк без китаса. До нового открывают пока.,1435482,False
"А тут фото не прикрепить, напишу в лс",1435497,False
Приложение одно не открывается здесь,1435496,False
А зачем впн?,1435495,False
"Ребят, а каким впн ом пользуетесь?",,False
На нет и счета с картой нет 🤣,,False
Нет,1435483,False
"Niko’l, 🌴Бали чатик - @balichatik
🏖Чангу чатик - @cangguchat
📆Мероприятия - @eventsbali
🎉Тусовки - @bali_party
🏡Жильё - @balirental
🚘Авто - @baliauto
🛵Байки - @balibike
✈️Визы - @bali_visa
👨🏻‍💼Работа - @jobsbali
💰Бизнес клуб - @balibc
💵Инвестиции - @investbali
🚀Стартапы - @balistartups
🏗Строительство - @buildbali
👨🏻‍💻SEO-туса - @seobali
🕉Саморазвитие - @balisp
🧘🏼‍♀️Йога - @baliyoga
👩🏼‍⚕️Здоровье - @balihealth
💄Красота - @balibeauty
👗Дизайнеры - @designclothing
💆🏻‍♂️Массаж - @balimassag
💞Знакомства - @balidating
🤵🏻Мужской - @balimc
💃🏼Женский - @baliwomens
🧸Детский клуб - @balichildren
🥭Доставка фруктов - @balifruits
🍱Доставка еды - @balifood
🎥Фото и видео - @pvbali
🎲Игры - @baligames
🏄🏻‍♂️Серфинг - @balisurfer
🗺Туры - @toursbali
🛒Куплю/Продам - @balisale
💶Обмен денег - @balimoney
📦Посылки - @balipackage
⚙️Ремонт техники - @baliservice
🚕Попутчики - @baliontheway

↪️Делитесь ссылками с друзьями и знакомыми, проживающими на Бали, давайте развивать комьюнити вместе!😊

🌍 @ChatikWorld 💬",1435488,False
Ботя чаты,,False
"Привет! Ситуация - вздулась батарея в пауэрбэнке, уже довольно сильно. Кто-то знает службы или центры по утилизации таких штук на Бали?",,False
"Есть тут риелторы,нужно срочно пересдать наше жилье🙏",,False
Нет,1435464,False
Китас есть?),1435482,False
Подскажите спонсора пермата 🙏🙏,,False
Посоветуйте пожалуйста проверенный ремонт обуви в Чангу,,False
Нет,1435464,False
русской картой можно опоатить жильё на Airbnb?,,False
Недели за две пришли,1435302,False
Спасибо,1435455,False
"+62 813 53500567 Kadek
У него много тачек, скажи от Дмитрия",1435334,False
Только помощь с авто),1435449,False
Не сдавайся) чем помочь может?),1435448,False
"возить не надо, мы умеем) с сообщениями не понятно, я бился как лев, но похоже ни..чего не вышло",1435445,False
"Привет) Кто-нибудь был в lodgeinthewoods, там где белые лошади ? Хотела попросить поделиться опытом .",,False
"Привет)
Не могу написать в личку, могу повозить в эти дни, пиши, предоплату скидывать не надо))",1435334,False
"https://instagram.com/erik_sutena?igshid=MTNiYzNiMzkwZA==

+62 877-6178-7364 Erik Sutena 
Brandestattoo
Тату на Бали",1435419,False
Проще на дороге купить и попросить только сокюнальют в пакет. Дома перелить в пакет. И не будет кучи мусора,1435430,False
Спасибо 🙏,1435439,False
9го,1435437,False
"Ребят, привет 👋 
У меня тут такой вопрос возник:
Мне нужно лететь на визран и я не особо понимаю, какого именно числа мне вылетать (8 или 9). Потому что в паспорте стоит виза: 
(Date of entry: 11/10/32
 Valid until:       09/11/23
 Duration:         30 Days). 
То есть мне можно вылетать на визран 9-го или 8-го ?",,False
"Друзья, всем привет! С 1 января по 13 нужно 2 монитора 4к для работы, готовы взять в аренду. 
Заранее благодарю!",,False
"Ребята, кто нибудь заказывал доставку кокосов на дом в нуса дуа? Поделитесь контактами 🙏",,False
"Здравствуйте! Подскажите, есть ли возможность снимать жилье на Бали с 18 лет, если еще нет 21 года?",,False
"Здравствуйте! Подскажите , есть на Бали хороший татуировщик?",,False
Предоплату не скидывайте. Не мало мошенников в чате.,1435334,False
Где сегодня туса?,,False
Да,1435375,False
"Приветствую, подскажите в приложении лазада требует адрес дома, название улицы (для доставки) на Гугл мапс по Бали как я понял не везде есть такие понятия, как быть?",,False
Напишите сферу ваших интересов кину локации,1435365,False
Напиши в личку,1435334,False
"А баланс подписки , это уже второй шаг, лучше советовать через простую смену, а не сразу менять акк",,False
For this shipment there is no SPBL document Что означает это сообщение от таможенной почтовой службы?,,False
"Хз, поменял на Дубай через неделю поменял на Индонезию",1435391,False
"поменять регион на Индонезию могут не все (нельзя менять регион, если на appleid положительный баланс или действующие подписки) и обратно поменять не получится в течение какого-то периода",1435389,False
"А я просто поменял в настройках свой id на регион Индонезии, зачем новый акк?",1435346,False
здравствуйте! никто не сталкивался с таким сообщением почтовой таможни? что это значит?посылка лежит без движения,,False
"удалиться могут только облачные данные с телефона (в самом облаке данные останутся)

1) Выходим из текущего apple id в настройках
2) Создаем новый Apple ID на индонез регион, входим в него в App Store
3) Скачиваем приложение dji
4) Выходим из индонез Apple ID, логинимся старым apple id",1435383,False
Что значит слетает?  👀,1435351,False
"+62 821-4643-1516
Gede 
У него брали, хороший парень",1435374,False
Не могу написать в личку,1434850,False
"Да, недавно
Будут пытаться продать за 250-300 убитый хлам
По факту, 150-170 новый NMax или новый варио",1435374,False
На Бали время не имеет измерения )))),1435371,False
С карты мне там поменяют?,1434855,False
"Всем привет! 
Кто-нибудь арендовал скутер на Пениде? 
Какие цены на сегодняшний день ?",,False
"На месяц, имхо тай. Бали на подольше",1435369,False
что можете посоветовать?,,False
с супругой хочу уехать на месяц,1435367,False
Мне нужно пару Кг из МСК на Бали привезти 🙏,1435359,False
смотря как отдыхать вам хочеться),1435365,False
"Привет ребята,куда можно на Бали поехать на отдых?",,False
"12.12 лечу из Москвы на Бали через Доху
13.12 днем прилетаю на Бали 
Могу привезти посылку
Пишите в личку",,False
Ботя чаты,,False
Бизнес чат тут есть,1435354,False
"Ребята кому не сложно, скиньте пожалуйста чаты Бали, которые могут быть полезны, про мероприятия, нетворкинг, заведения. Только приехали, буду благодарна🙏",,False
"зарегистрируйте новый apple id на индонезийский регион, например, и с него поставьте приложение в App Store.",1435318,False
сейчас подкручу настройки,1435344,False
Вам не написать личное сообщение,1435334,False
Только Джакарта консульство,1435245,False
Как решили?,1435339,False
"Карта неважно какая, до оплаты не доходит",1435337,False
карта какого банка?,1435338,False
"Ахаха, это исполнитель))",1435337,False
что такое Усович? 🌚 какая карта?,1435335,False
"Посоветуйте пожалуйста хороший магазин где можно заказать очки для зрения. И окулиста, где можно обследоваться. Район Чангу-Денпасар.",,False
"Хелп. Не выходит оплатить билеты на Усовича на сайте, выдает ошибку еще до оплаты. Было у кого-то?",,False
"привет
Нужна машина на выходные, если кто-то занимается пишите

Looking for car daily. From nearest Saturday to Monday. Canggu. Write PM",,False
"Понял, спасибо 🫶🏻",1435330,False
"наличные рубли тут вряд ли кто-то примет (или по грабительскому курсу у соотечественников), рубли на карте - через онлайн обменники/крипто биржи. 👀

В этом чате много мошенников, если будут первые писать в ЛС - это сигнал.",1435322,False
"Ребята, а есть где-то ремонт одежды в Чангу? Поделитесь, пожалуйста 🙌🏻 сумка сломалась, там несложный ремонт",,False
А нужно записываться заранее? Или по факту прийти?,1435256,False
Работают,1435317,False
How much ?,1435319,False
Не успели поменять на доллары в Росиии((,,False
есть и наличка есть и на карте,1435321,False
рос рубли - наличные или на карте? на бали?,1435319,False
"Ребят где можно поменять русские деньги на доллары, а затем доллары на рупи по нормальному курсу ?)",,False
"Друзья ,вечер добрый !
Подскажите пожалуйста хакера какого нибудь ,который способен обходить установки на айфоне .
Не можем скачать нужное приложение dji",,False
"Привет .
Работает на острове кары газпром UnionPay ?",,False
Кто хочет пофотографироваться в красивых локациях? Буду вашим фотографом 😊,,False
"Мегабанк до нового года можно открыть, без китас. Могу скинуть кто делает.",1435303,False
"пермату уже не открывают без китаса

смотрите другие банки",1435306,False
Нет,1435304,False
а у вас есть китас?,1435303,False
Всем привет. Есть кто поможет оформит карту пермата на буките? Спасибо,,False
А сколько по времени туфли едут?),1435297,False
Через летящих с рф можно передать,1435296,False
Как вариант заказать в Россию и попросить кого-нибудь привезти 😅,,False
"Туфли и платья доезжают , насчет твоих товаров не знаю",1435295,False
Главное что бы доехали),,False
Да фиг с ним с налогом) хоть как то купить бы) нужны мелочи для камеры),1435292,False
Налог до 50%,1435205,False
"Я знаю местного парня говорит на русском языке, занимается экскурсиями не первый год.",1435053,False
Где-нибудь можео арендовать кальян?) нужен до 2 января) живем в районе улувату,,False
Спасибо,1435270,False
Можно. В аэропорту Денпасара.,1435268,False
Русские нотариусы в рф. Есть консул только.,1435245,False
Можно ли по факту прилета оплатить?,1435267,False
Как делать визу по прибытию?,,False
"Всем привет!
Есть те, кто делал eVoa визу менее, чем за 48 часов до прибытия?
Быстро она приходит?",,False
🏝️Всем привет) кто летит на пхукет с бали  напишите в личку ),,False
Я делал через посольство в Джакарте,1435245,False
"Всем привет, подскажите где на Бали можно купить мебель с отправкой в Россию?
Или человека, который может помочь с транспортной доставкой 
Заранее спасибо 🙏",,False
https://maps.app.goo.gl/oGNLZ1CppEuDqhND8?g_st=ic,1435248,False
Спасибо 🙏🏻,1435247,False
"Да, сетевой барбершоп. Качество и цена отличная. Сына всегда там стригу",1435246,False
Это называется так барбершоп ?,1435244,False
Подскажите русский нотариус на Бали 🙏🏼 Нужно доверенность заверить,,False
Seven barber,1435243,False
"Ребят, посоветуйте хорошего барбера в Чангу, пожалуйста 🫶🏻",,False
Мы выезжаем завтра с утра с Нуса Пенида на Бали),1435237,False
"Подскажите,где можно поиграть в футбол в районе Нуса дуа?",,False
"Всем привет, есть кто-то на Нуса-Пениде, кто завтра будет на Бали?

Захватить небольшой предмет одежды🙂",,False
не получается в лс вам написать,1435176,False
"Напишите в лс, скину варианты",1435164,False
Тип того.,1435219,False
"Ну то есть частным людям нельзя заказывать, а компаниям можно?",,False
"не было, а есть - самим заказыват ьнельзя -а то что есть на токопедии и шоппи уже в стране и можно купить норм",1435217,False
"""Запрет"" импорта *электроники* - это было бы очень странно",1435212,False
в америке вроде попроще ),1435214,False
Спасибо,,False
Мдее... в этом мире хоть где то может не быть этого долбо....  купить что то целая проблема,,False
"первая же ссылка в гугле - Индонезия запретила ввоз почти всех потребительских товаров и ужесточила таможенные проверки. Под запрет попали 8 групп импортных товаров: детские игрушки, электроника, обувь, косметика, текстиль, традиционная медицина и пищевые добавки, одежда и аксессуары, а также сумки",1435208,False
Новые правила недавно ввели. Опыт трудно будет найти.,1435208,False
как минимум загуглите какие категории товаров запретили к ввозу - там и сумки и какаято электроника и много всего. если ваш товар из этих категорий то просто не пропустит таможня.,1435208,False
Мне не гугл надо а опыт реальных людей. Гугл все подряд пишет,1435207,False
многие категории товаров запретили ввозить в индонезию с месяц назад - + есть налог - может быть и 30-40 проц. гугл в помощь,1435205,False
Привет. У кого нибудь есть трекрезан? Или может кто знает местные аналоги,,False
Всем привет. Есть вариант заказать с ALIEXPRESS сюда? На всяких токопедиях и тп нужного товара нет просто. Какие подводные камни? Товары не дорогие,,False
"Ребят, подскажите пожалуйста у кого-нибудь не работала карта мейбанк при оплате в магазинах Куала-Лумпура?

И еще есть ли комиссия при снятии с банкомата? Потому что с банкомата у меня почему-то получается снять, а оплачивать не позволяет, пишет ошибка, что не читается карта",,False
"Подскажите, где на Бали можно арендовать яхту ?",,False
Супер! Спасибо за информацию 🤍,1435193,False
"Нигде такой информации не видела 
Но мы были дважды, и друзья были, все в разные дни 
И он всегда был на месте",1435191,False
Спасибо большое! А где-то можно найти информацию когда его можно застать там ?,1435190,False
"Приезжаете туда 
Поднимитесь, по пути говорите чтобы от вас отстали)) и на месте с ним договариваетесь 

С собой саронг, подношения, палочки благовония, донейшн от 200К",1435172,False
2 спальни?,1435164,False
Через онлайн обменник,1434554,False
Добрый день. Кто знает как попасть к Манку Джати без экскурсии ?,,False
"Добрый день ! Подскажите , может кто-то сдает жильё в районе санур, нас 4 чел (семья, 2 вз. 2 детей) , желательно двухкомнатный дом или номер. Бюджет около 8 млн. idr в месяц.",,False
"Всем привет) Ищем с подругой жилье в Убуде. Если есть варианты, отправьте пожалуйста 🙏 буду благодарна",,False
Привет) где сегодня туса?,,False
Благодарю!! ❤️,1435105,False
"Если ямаха, то проще поменять у официалов. И по цене где-то так же выйдет.",1435154,False
"Либо красить элемент и будет, нет в цвет или менять пластик  обычно тут так поступают",1435154,False
"Привет! Kinli - sandal wood, Leolle - peace of mind , можно заказать на токопедии или шопи",1435142,False
где то можно закрасить царапину на байке? чангу.,,False
"Всем привет, друзья!

Поделитесь пожалуйста, своими любимыми БЛАГОВОНИЯМИ, кто покупает на Бали🙏🏻 

Буду очень благодарна за фото упаковки, либо название и фирма, + если помните где брали🙏🏻",,False
